series,horizon,error
United States,30,0.04142227953134636
United States,30,0.01951898851528533
United States,30,-0.04147414867554744
United States,30,-0.3520743905232333
United States,30,-0.008919507935175375
United States,30,-0.14595042910204548
United States,30,0.13618978270767101
United States,30,-0.050125524176950265
United States,30,-0.06825163291409453
United States,30,-0.47393845744230845
United States,30,-0.6857428566783099
United States,30,-0.6994286378791248
United States,30,-0.694209119925544
United States,30,-0.7317967473829281
United States,30,-0.5999928073636589
United States,30,-0.49801969129431356
United States,30,-0.36906828496953814
United States,30,-0.5649987813558237
United States,30,0.40901132876439306
United States,30,-0.6064073501652931
United States,30,-0.5060530870373725
United States,30,-0.8220651152586456
United States,30,-0.7758762545682725
United States,30,-0.9957509897210102
United States,30,-1.4114819208964615
United States,30,-1.4380257833626278
United States,30,-1.430344236928896
United States,30,-1.3679944435190006
United States,30,-1.4711979081777162
United States,30,-1.4004177100299575
United States,90,0.009988317342191522
United States,90,-0.046959412742969775
United States,90,0.06188906531139082
United States,90,-0.22670527163433185
United States,90,-0.5076470487481419
United States,90,-0.42262738150886925
United States,90,-0.5501115048295873
United States,90,-0.29830500920303393
United States,90,-0.24342229938949522
United States,90,-0.20274233154110632
United States,90,-0.42644082486418355
United States,90,-0.33845044416212566
United States,90,-0.2952996919567603
United States,90,-0.2928084036570464
United States,90,-0.3565020322434229
United States,90,0.03707087045290258
United States,90,-0.22760910740436735
United States,90,-0.4892748750296718
United States,90,-0.29470838694761703
United States,90,-0.2271652321495381
United States,90,-0.17016786786079052
United States,90,-0.1524567673602757
United States,90,-0.21277105137476937
United States,90,-0.3177497893374941
United States,90,-0.4916589194550802
United States,90,-0.1026006939351003
United States,90,-0.034053201271571965
United States,90,0.00285626319344523
United States,90,0.1795259684696937
United States,90,0.34354390855095573
United States,90,0.2246314758408161
United States,90,0.025536687680093095
United States,90,0.27819565324914564
United States,90,0.5259293580922684
United States,90,0.5000234518055535
United States,90,0.4448880488662805
United States,90,0.8832157080560705
United States,90,0.5688914481201142
United States,90,0.33381043793938403
United States,90,0.791146626397369
United States,90,0.7084761565219164
United States,90,0.7394501603191124
United States,90,0.98394452931967
United States,90,1.2487436827454559
United States,90,0.8199766695932649
United States,90,0.5704653712291314
United States,90,0.7056737420000019
United States,90,0.8952562238957604
United States,90,0.8151307809989206
United States,90,0.9127299968213602
United States,90,1.168088727735702
United States,90,0.9079008944837028
United States,90,0.637395330538391
United States,90,0.9952456331614385
United States,90,1.0313206961260715
United States,90,1.0136700817526272
United States,90,1.1190631332664207
United States,90,1.5600866185780422
United States,90,1.0725321127691494
United States,90,1.0352660331951586
United States,90,1.6009760400982298
United States,90,1.6481521434928048
United States,90,1.5468188488631327
United States,90,1.5745999645336344
United States,90,1.7460584233899397
United States,90,1.4748064502651417
United States,90,1.1143743162807453
United States,90,1.6321715617275068
United States,90,1.8239530359477865
United States,90,1.991554927158555
United States,90,2.034755048865886
United States,90,2.2696252014056233
United States,90,1.9764943480116326
United States,90,1.514418613408381
United States,90,3.1861587652801457
United States,90,2.333588004617308
United States,90,2.350197335082763
United States,90,2.4590387218511163
United States,90,2.6673227536688344
United States,90,2.3911494071555737
United States,90,1.7958322577477155
United States,90,2.170049901169425
United States,90,2.1508332926119538
United States,90,2.243187383336715
United States,90,2.4044111882368746
United States,90,2.63257063032082
United States,90,2.2487342946400517
United States,90,1.745101081194825
United States,90,2.0867829690635844
United States,90,2.0651711129467785
United States,90,-0.026372628113163543
United States,90,-0.16566405093617576
United States,90,0.017063799353788767
United States,90,0.28364164721778806
United States,90,0.3591624947671974
United States,90,0.28065456882187867
United States,90,0.6755313500351399
United States,90,0.4472695846033812
United States,90,0.27398920123077986
United States,90,0.67242395019864
United States,90,0.6093823165619199
United States,90,0.7368411121438214
United States,90,0.9638992622622702
United States,90,1.1905708636557275
United States,90,0.8415802076313934
United States,90,0.6517096155179214
United States,90,0.7337647506313445
United States,90,0.9399281032033819
United States,90,0.9480096528392217
United States,90,1.0291702722666045
United States,90,1.2470521605491172
United States,90,1.0572079401958376
United States,90,0.8402789033376656
United States,90,1.1458858352539636
United States,90,1.1920358314660575
United States,90,1.2514585971027596
United States,90,1.3373190199354958
United States,90,1.7377704915850973
United States,90,1.308852429984201
United States,90,1.3163365961702258
United States,90,1.8272655829400897
United States,90,1.8758782054020955
United States,90,1.8390310892059443
United States,90,1.8417978238846917
United States,90,1.9675994309703588
United States,90,1.7426846827305695
United States,90,1.4172974356764492
United States,90,1.8763948602334537
United States,90,2.06081470073474
United States,90,2.2808547085925923
United States,90,2.293377366134341
United States,90,2.4777201439195595
United States,90,2.22011964972617
United States,90,1.7847018487372726
United States,90,3.394739684657546
United States,90,2.5280037223401948
United States,90,2.587644793132866
United States,90,2.6621830413239262
United States,90,2.8174327929475336
United States,90,2.5694483986234413
United States,90,1.9957162643770374
United States,90,2.3081556816494064
United States,90,2.271778463699147
United States,90,2.4020914642845854
United States,90,2.5291417522672477
United States,90,2.7057103270863605
United States,90,2.347547744630459
United States,90,1.865047397568027
United States,90,2.1490530174320623
United States,90,2.112107851953601
United States,90,2.221662466236719
United States,90,2.3191698874707845
United States,90,2.6248118780643592
United States,90,2.3339590035101567
United States,90,1.7295246290801094
United States,90,2.041516551207989
United States,90,2.1402863288869725
United States,90,2.244893267367435
United States,90,2.4780906077418203
United States,90,2.6378499288594517
United States,90,2.169125910469347
United States,90,1.6570267239888734
United States,90,1.930934472143785
United States,90,1.9192741926041341
United States,90,2.0324466977654687
United States,90,2.2444159909010235
United States,90,2.6212935064227185
United States,90,2.017614866065869
United States,90,1.4304119311187486
United States,90,1.8786260855896
United States,90,2.079007372172182
United States,90,2.183086652074306
United States,90,2.115962498430058
United States,90,2.7821989352839447
United States,90,2.1359321634342745
United States,90,1.5258901516575136
United States,90,1.890733235203193
United States,90,2.015769571700196
United States,90,2.1134907735524395
United States,90,2.240061008891171
United States,90,0.3542483845504609
United States,90,0.4018657328979405
United States,90,0.4751575575853568
United States,90,0.4016644086164778
United States,90,0.42124460301231537
United States,90,0.2996897105302736
United States,90,0.022775571974801068
United States,90,0.3581411373860153
United States,90,0.5414044239707074
United States,90,0.8745669121109003
United States,90,0.8444635015934239
United States,90,0.9409931313874722
United States,90,0.7823621158605611
United States,90,0.4148572223742928
United States,90,1.9324630095805464
United States,90,1.0681038186245644
United States,90,1.2440847558014632
United States,90,1.305278296933702
United States,90,1.391029720121539
United States,90,1.239254490743777
United States,90,0.7488597223806792
United States,90,0.9959489817661709
United States,90,0.9658707205314698
United States,90,1.2136145380319636
United States,90,1.3503216048336952
United States,90,1.4727530782932954
United States,90,1.2069481661648602
United States,90,0.8174975798410902
United States,90,1.0569859552687308
